review,aesthetics,cost,effectiveness,efficiency,enjoyability,general,learnability,reliability,safety,security
Trò chơi được cập nhật mỗi khi và thường xuyên có thêm những tính năng mới thú vị.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Tôi đã xóa trò chơi hôm nay vì tôi không tiêu ""tiền thật"" vào trò chơi, đặc biệt là khi không có lợi nhuận tốt trở lại.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chúng tôi nên có lựa chọn về việc chúng tôi muốn cầm cố gì khi bị PHÁ SẢN.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
"Hệ thống thưởng khá khó khăn, đôi khi nó có cảm giác như một nỗ lực không ngừng nhằm làm bạn mệt mỏi.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Nhiều người có thể đồng ý rằng đây là ứng dụng mà chúng ta đã lớn lên cùng.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nó gần như là một lỗi hoặc một cái gì đó không hoạt động.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tôi tin rằng trò chơi này là một trong những trò chơi hay nhất hiện nay.,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Gia đình tôi và tôi rất thích chơi Heads Up khi tụ tập gia đình!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi sẽ giới thiệu trò chơi này và nó giống như trò Monopoly thực sự.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Lời khuyên của tôi cho bạn là đầu tiên hãy đọc phần ""hướng dẫn"", nó sẽ giúp bạn có được một khởi đầu tốt trong trò chơi.",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
"Và, lần sau khi có một bản cập nhật lớn có thể gây chậm cho các thiết bị cũ, đừng cho phép những thiết bị đó được cập nhật.",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
Ý tôi là điều đó thật là vô lý.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Đúng, tôi là một cô gái nhưng tôi chỉ mới 10 tuổi nên đối với tôi thì điều này có chút kỳ quặc, có thể chặn điều này không",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
Tôi rất hào hứng với tất cả những điều mới!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Vì vậy, bạn phải trả tiền thật để mua đồng tiền và tôi không thích điều đó.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tôi hiểu nếu trò chơi đã bắt đầu nhưng ôi, nếu nó hiển thị 2 trên 10 thì tôi không nghĩ rằng nó đã đầy!!",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Mục đích của mọi trò chơi là để thách thức, thì có gì vui nếu nó không khó khăn.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Mạng lưới dường như đáng tin cậy và các quy tắc và biến thể khá chính xác.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Vai trò ""Thám tử"" cũng nghe có vẻ thú vị.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Tôi không thích tất cả các lựa chọn nhưng khả năng chơi các trò chơi rút gọn là một lợi thế tuyệt đối.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Hãy cho tôi biết nếu tôi đã hiểu lầm về ""bộ bài bí ẩn"" và tôi sẽ rất vui lòng đánh giá 5 sao cho tất cả các bạn!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vậy nếu bạn muốn thay đổi điều gì đó với Gardenscapes thì đó sẽ là một việc.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Ok, vậy là tôi đã chơi Minecraft khoảng 5 năm nay và tôi thực sự yêu thích nó.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Có vẻ như là một lỗi và tôi không thể tìm thấy bất kỳ sự giúp đỡ, cài đặt hay hỗ trợ kỹ thuật nào trong chính ứng dụng.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Dường như ứng dụng không hề ghi nhận khoản thanh toán, mặc dù điện thoại và tài khoản ngân hàng của tôi đã làm vậy!",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi yêu trò chơi này và đã chơi nó trong hơn 4 năm!,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Và, như những người khác đã nói, phần thưởng cũng ít và xa xôi.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi sử dụng đánh giá để xem xét xem một ứng dụng có đáng giá với tiền bạc, bộ nhớ hoặc thời gian của tôi không, bởi vì nó thực sự như vậy.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ngoại trừ điều đó, trò chơi này thật tuyệt vời!",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Sau đó, nó sẽ vui vẻ và bắt đầu theo đuổi hồn ma của bạn.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Đầu tiên, một nút thêm bạn bè.",0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Bạn có thể chơi trò chơi này ở nhà với bạn bè.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Tôi thích chơi monopoly, đó là trò chơi yêu thích của tôi.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi yêu sự thay đổi nền hàng tháng.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi thực sự bực mình vì tôi cần phải nấu đồ ăn!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi YÊU trò chơi này với tất cả trái tim của mình và mục tiêu của tôi là sở hữu tất cả các bộ bài!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Nếu điều này được thay đổi, tôi sẽ thay đổi đánh giá của mình.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
"Ví dụ, nếu kẻ mạo danh thực sự đâm bạn từ phía sau, thì xác bạn có thể nằm úp mặt xuống sàn với tay của họ đang vươn ra.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tuần trước tôi gần như đã xóa Gardenscapes vì quá bức xúc.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Không thể sử dụng micro của chúng tôi?,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi đã mua gói kỳ nghỉ của bạn và ứng dụng của tôi đã trở nên chậm chạp kể từ đó.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi đã bỏ lỡ cả hai và không có cơ hội để có họ như nhân vật.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Monopoly là một trong những trò chơi cờ yêu thích của tôi.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Sau đó, một thanh thời gian nhỏ sẽ xuất hiện ở phía dưới để hiển thị thời gian mà bạn có sức mạnh tăng cường đó.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Mặc dù tôi thích trò chơi này, nhưng việc phí rất nhiều phút và giờ đồng hồ vì không thể hoàn thành trò chơi là hoàn toàn không chấp nhận được.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Tất cả nó nói là ""Đang đăng nhập vào Xbox live.."" sau đó nó bị lỗi.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
"Đầu tiên, đây là một trò chơi tuyệt vời nhưng có một số vấn đề như người chơi đi qua các bức tường mà thực sự không phải và bạn đang ở trên màn hình của họ.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi không biết tôi nên chơi thế nào khi tất cả những gì được nói chỉ là tên người chơi và những lời ""dối trá"" hoặc ""không"" hoặc ""tôi không biết"".",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Hiện tại, có những lỗi ngăn cản trò chơi hoàn thành, và những lỗi này có thể xảy ra sau khi bạn đã chơi trong 30 phút hoặc hơn.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi cũng đã mua gấp đôi số tiền xu từ nhiều năm trước và giờ đây tôi không thể lấy lại nó ngay cả khi tôi khôi phục lại lượt,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Sẽ thật tuyệt nếu xúc xắc không rơi lên các toà nhà như thể chúng được vẽ lên bảng.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Bạn có thể làm mọi thứ bạn muốn bao gồm tùy chọn tùy chỉnh cho lối chơi như nhân đôi tiền khi đáp xuống điểm bắt đầu, quy tắc đỗ xe miễn phí..v.v.",0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0
Tôi không thể tham gia các trò chơi đa người chơi.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nó xảy ra quá thường xuyên.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
Tôi yêu thích việc nó là một trò chơi trong một trò chơi và bạn được chơi và các bảng điểm cũng như hoàn thành các nhiệm vụ để trang trí.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi sẽ đánh giá trò chơi này đủ 5 sao!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Một điều nữa là thời gian hiệu lực của các power ups quá ngắn!,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
"Tôi cũng không thể cạnh tranh với bạn của mình, người thực sự đam mê trò chơi này, vì bạn bè Facebook của tôi không xuất hiện.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi chỉ muốn lấy lại bộ bài của mình.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Và tôi ước bạn không cần phải đặc biệt trong trò chơi để có bạn bè và tạo máy chủ!,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Ngoại trừ điều đó, đây thực sự là một trong những trò chơi bàn hay nhất, nếu không phải là hay nhất, trong App Store!",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Những thay đổi gần đây thực sự đã làm tôi khó chịu.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Công tắc hơi cồng kềnh, tuy nhiên, phiên bản di động này lại khá tốt, ngay cả khi chơi với một số bạn bè.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi hơi bực mình khi chúng đáp xuống một bề mặt phẳng trong khi chúng nên đáp xuống trên đỉnh của các tòa nhà.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Trước khi nó bị đóng băng, cô ấy đã nói với tôi rằng cô ấy đã đặt chân lên tôi khi tôi không chú ý nhưng trên màn hình của tôi, không ai đặt chân lên tôi.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nó tuyệt vời cho cả gia đình.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Lý do DUY NHẤT tôi đánh giá 3 sao là vì tỷ lệ chi tiêu so với phần thưởng là điều đùa cợt lớn nhất mà tôi từng thấy trên bất kỳ trò chơi nào mà tôi đã chơi.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi chỉ đánh giá 4 sao vì gần đây rất nhiều trò chơi mà tôi đang chơi giữa chừng đều không thể tiếp tục được.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Mặc dù trò chơi rất gọn gàng và vui nhộn, nhưng có một số điều mà tôi nghĩ nên được chú ý.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Những tính năng này khiến trò chơi trở nên vô cùng không công bằng và không nên tồn tại.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi nghĩ rằng họ có thể khắc phục điều đó trong một trong những bản cập nhật của họ.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Giống như cấp độ 498, tôi không định tiêu thêm bất kỳ số tiền nào cho trò chơi này nữa.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hay là 1 triệu?,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Điều khó chịu nhất là việc lắc xúc sắc không hề ngẫu nhiên.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Điều này có thể có chủ đích và nếu đúng vậy thì nó không đúng như mong đợi!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Trò chơi trên bàn thực tế được cố định theo nhiều cách.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Có nhiều việc để làm ngoài việc chỉ chơi trò chơi.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Mặc dù có những khuyết điểm này, đây vẫn là một trò chơi thú vị, nhưng vẫn còn chỗ để cải tiến.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Nó tiếp tục xảy ra trước và sau khi cập nhật phần mềm trên iPad của tôi.,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trò chơi này vô cùng thú vị!,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Nó không tốt lắm.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Đừng hiểu lầm, đây là một trò chơi tuyệt vời, chỉ cần cần một số sửa chữa, và tôi biết bạn đã mất nhiều thời gian để tạo ra trò chơi này.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Nhưng sẽ thật tốt nếu không phải luôn thua mỗi trận chơi.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Mất rất lâu để kiếm được những đồng tiền đó!,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tiền xu chỉ dùng để tích luỹ để mua nâng cấp sức mạnh và bổ sung lại số mạng (số mạng sẽ tự phục hồi).,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Hoặc tôi cho rằng họ đã bỏ cuộc vì trò chơi sẽ chỉ đơn giản là dừng lại.,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
Đây là một bản cập nhật tốt và tôi thích thấy các địa điểm khác nhau trong subway surfers!,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi đề nghị bạn vui lòng cập nhật và khắc phục vấn đề này.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
Nó rất tuyệt vời.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi đã sử dụng anh ấy suốt thời gian!,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Điều tôi yêu thích về trò chơi này là cách họ tạo ra một chủ đề thực sự thú vị.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi thì ngược lại, cứ hạ cánh vào mỗi ô của họ và nhận tất cả các lá bài cơ hội khiến tôi phải trả thêm tiền.",0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Chức năng chat miễn phí tốt, nhưng không đủ nếu chỉ có mình nó.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0
Tôi đã thử khởi động lại điện thoại và khởi động lại ứng dụng nhiều lần.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Trong khi đó, người chơi thứ nhất đang đáp xuống những thứ tuyệt vời.",0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
"Tóm tắt:
Trò chơi tốt tổng thể.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi chắc chắn rằng trò chơi này sẽ kết thúc ở chỗ giống như những trò chơi khác, nơi bị xoá/bỏ qua những gì bạn muốn nói.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Điều này cần được khắc phục ngay lập tức.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Các ""đề xuất"" lặp đi lặp lại và vô nghĩa mà họ đưa ra khá tệ.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Thật khó để đảm bảo rằng Xbox live không gặp lỗi, không BỊ SỤP đổ mỗi khi bạn mở ứng dụng mà không có wifi.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Khi tôi chơi nhiều hơn, tôi nhận thấy một số điều làm tôi bực bội.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Hoạt động tốt trên ipad air 2

Đánh giá gốc: Tôi đã có trò chơi này từ lâu.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi rất háo hức muốn chơi trò chơi này vì bạn trai tôi đã cài đặt nó trên máy tính của anh ấy và tôi muốn chơi cùng anh ấy.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi thích chơi trò này với bạn bè, chúng tôi đều có thời gian vui vẻ!",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Tôi không nhớ điều này xảy ra khi tôi sử dụng Zoey hoặc bất kỳ nhân vật nào khác.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Ví dụ, nếu bạn bắt đầu một trò chơi nhưng sau đó bạn hết thời gian, bạn có thể thoát khỏi trò chơi và khi bạn mở lại, trò chơi của bạn vẫn còn đó.",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi ban đầu đã tải ứng dụng này khi tôi đang ở Disneyland vì chúng tôi đã chơi nó trong những hàng dài chờ đợi lượt chơi.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Tôi gần như từ bỏ nhiều lần nhưng tôi đã kiên trì và chịu đựng vì người chơi thông thường khác cũng đang chịu đựng những rắc rối tương tự.,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Chế độ chơi trò chơi trốn tìm số ba.,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tôi đã thích thú với trò chơi này khá nhiều.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Trò chơi này rất vui, trừ khi đôi khi bạn phải bắt đầu lại từ đầu và đặt lại tất cả mọi thứ!",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Nó rất vui và mọi người đều thích nó!,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Thật điên rồ với cách họ sửa game để ưu ái cho máy tính.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi đã chuyển nhân vật của mình trở lại thành Zoey và bây giờ nó hoạt động tốt.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi đã quay lại chơi, và trò chơi bị đứng, nhưng điều đó thường xảy ra khi tôi làm như vậy.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nên có thêm nhiều cấp độ mà không cần thử nhiều lần để vượt qua.,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Trò chơi có bị đóng băng từ người chơi không hoạt động không?,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Vậy thì tôi làm thế nào để nhận được đồng tiền mỏ mà không phải trả tiền thật??,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Cảm ơn Mojang.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Và tất cả các thiết bị khác của tôi đều đang hoạt động.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Thế còn thêm khoảng mười hoặc nhiều hơn một chút đồng xu cho mỗi lượt chơi còn lại thì sao?,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Sau đó, người chơi nên nhận được ví dụ, 5 người ngoài hành tinh hoặc đồng tiền nếu họ thắng dưới tư cách đồng đội và 10 người ngoài hành tinh hoặc đồng tiền nếu họ thắng dưới tư cách kẻ mạo danh.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Trò chơi này là tốt nhất tổng thể.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
Bạn không thể trộn hai chất nổ như bạn có thể làm với Homescapes.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Ứng dụng bị đơ trên màn hình timeout cho iPhone 11 của tôi.,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
HÃY SỬA ĐIỀU NÀY!!!!,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0
Đây giống như một phiên bản nâng cấp.,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Tôi thực sự thích trò chơi này, nó tương thích với IOS 11 chắc chắn và có thể là IOS 12.",0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"CHỈNH SỬA: Tôi sẽ không chơi trò chơi này nữa, tôi đã cố gắng chấp nhận bản cập nhật nhưng tôi không thể.",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Chúng tôi luôn cười nghiêng ngả mỗi khi chơi Heads Up.,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Trò chơi này rất thú vị!,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
"Không có cấp độ nào mà bạn không thể vượt qua mà không cần dùng tiền, nhưng nó sẽ mất khoảng 4 ngày để chơi cùng một cấp độ.",0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Ngoài ra, bạn có thể thêm một nhân vật mới: Toon Bot?",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Một điểm không hài lòng... Thêm một bộ ""Golden Girls"".",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
4: Các địa điểm trở nên nhàm chán và sẽ thật tuyệt vời nếu chúng ta có thể mua các địa điểm!!!!,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Cách duy nhất để liên lạc với họ là thông qua email và không có số điện thoại, tôi liên tục bị bỏ qua.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Nhà kính ngoài trời, cảm giác như mất hàng năm để hoàn thành cốt truyện.",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Làm ơn, tôi đã mệt mỏi với việc phải kiên nhẫn ở đây, ok?",0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0
"Đôi khi tôi mở Minecraft và sau vài giây tải, nó chỉ đứng im.",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
Tôi mở ứng dụng sau một thời gian không sử dụng và tất cả các bộ thẻ mà tôi đã mua đều biến mất!,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
"Lần đầu tiên chúng tôi thử chơi, tôi đã đi vòng quanh bảng 3 lần (người chơi thứ hai) trước khi đặt chân lên một bất động sản.",0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0
Trông giống như một phòng khách khác đối với tôi.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Tôi không có kế hoạch đi du lịch vào bất kỳ lúc nào sắp tới và tôi không sắp chi 3 đô la cho một bộ bài mà tôi đã sở hữu.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
"Tôi thích cách nó hướng dẫn bạn qua tất cả các sự kiện trong cuộc đời của Austin, quá!",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
Nó vẫn vui nhưng quảng cáo đã khiến tôi cảm thấy chán chường.,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
